horizon,alg_index,hardware_spec,embedding_index,acc
3,0,fake_burlington,2,0.8184883775
3,0,fake_burlington,3,0.822426144
3,0,fake_essex,0,0.830801354
3,0,fake_essex,1,0.830801354
3,0,fake_essex,2,0.8129297261
3,0,fake_essex,3,0.8268086117
3,0,fake_lima,0,0.8166389346
3,0,fake_lima,1,0.8415638968
3,0,fake_lima,2,0.8166389346
3,0,fake_london,0,0.8411805904
3,0,fake_london,1,0.7365025889
3,0,fake_london,2,0.8411805904
3,0,fake_manila,0,0.8430847018
3,0,fake_manila,1,0.8375458494
3,0,fake_manila,2,0.8399166462
3,0,fake_ourense,0,0.8322375416
3,0,fake_ourense,1,0.8322375416
3,0,fake_ourense,2,0.814462379
3,0,fake_quito,0,0.8348618327
3,0,fake_quito,1,0.8348618327
3,0,fake_quito,2,0.8297629742
3,0,fake_rome,0,0.8319244392
3,0,fake_rome,1,0.8363152298
3,0,fake_rome,2,0.8319244392
3,0,fake_santiago,0,0.843857797
3,0,fake_santiago,1,0.8422465426
3,0,fake_santiago,2,0.8431333758
3,0,fake_santiago,3,0.8465203256
3,0,fake_vigo,0,0.799961253
3,0,fake_vigo,1,0.8369747
3,0,fake_vigo,2,0.842680832
3,0,fake_vigo,3,0.8291817746
3,0,fake_yorktown,0,0.7714152168
3,0,fake_yorktown,1,0.7714152168
3,0,fake_yorktown,2,0.6449512518
3,0,fake_johannesburg,0,0.8338641839
3,0,fake_johannesburg,1,0.8043841591
3,0,fake_johannesburg,2,0.7876335997
3,0,fake_johannesburg,3,0.8072010939
3,0,fake_johannesburg,4,0.8044305837
3,0,fake_johannesburg,5,0.7914471575
3,0,fake_almaden,0,0.835957958
3,0,fake_almaden,1,0.8148374704
3,0,fake_almaden,2,0.8247755896
3,0,fake_almaden,3,0.8208116349
3,0,fake_almaden,4,0.8348976183
3,0,fake_boeblingen,0,0.8303642635
3,0,fake_boeblingen,1,0.8068640895
3,0,fake_boeblingen,2,0.8400236937
3,0,fake_boeblingen,3,0.8259170875
3,0,fake_boeblingen,4,0.8259170875
3,0,fake_poughkeepsie,0,0.8228831803
3,0,fake_poughkeepsie,1,0.8173163413
3,0,fake_poughkeepsie,2,0.8343870959
3,0,fake_poughkeepsie,3,0.8224980685
3,0,fake_poughkeepsie,4,0.8235456651
3,0,fake_singapore,0,0.7914342588
3,0,fake_singapore,1,0.8309136792
3,0,fake_singapore,2,0.7948911732
3,0,fake_singapore,3,0.8201230677
3,0,fake_singapore,4,0.7948911732
3,0,fake_singapore,5,0.7948911732
3,0,fake_perth,0,0.832613713
3,0,fake_perth,1,0.8312027202
3,0,fake_perth,2,0.829961216
3,0,fake_perth,3,0.832613713
3,0,fake_lagos,0,0.6681813234
3,0,fake_lagos,1,0.756997605
3,0,fake_lagos,2,0.841356735
3,0,fake_nairobi,0,0.8372327802
3,0,fake_nairobi,1,0.8398910946
3,0,fake_nairobi,2,0.8372327802
3,0,fake_nairobi,3,0.8120462026
3,0,fake_casablanca,0,0.8391577254
3,0,fake_casablanca,1,0.8419298328
3,0,fake_casablanca,2,0.8421537896
3,0,fake_casablanca,3,0.8298818984
3,0,fake_oslo,0,0.846067899
3,0,fake_oslo,1,0.843017884
3,0,fake_oslo,2,0.846067899
3,0,fake_jakarta,0,0.8380493542
3,0,fake_jakarta,1,0.8185364426
3,0,fake_jakarta,2,0.8418298578
3,0,fake_jakarta,3,0.833762776
3,0,fake_brooklyn,0,0.8287006922
3,0,fake_brooklyn,1,0.841682432
3,0,fake_brooklyn,2,0.8433943278
3,0,fake_brooklyn,3,0.8347247594
3,0,fake_brooklyn,4,0.8433725208
3,0,fake_brooklyn,5,0.8401758488
3,0,fake_manhattan,0,0.8451030512
3,0,fake_manhattan,1,0.8328600536
3,0,fake_manhattan,2,0.8427357488
3,0,fake_manhattan,3,0.8328233384
3,0,fake_manhattan,4,0.8328233384
3,0,fake_manhattan,5,0.8326965488
3,0,fake_cambridge,0,0.8216995325
3,0,fake_cambridge,1,0.8388262148
3,0,fake_cambridge,2,0.746749546
3,0,fake_cambridge,3,0.8335587075
3,0,fake_cambridge,4,0.748043774
3,0,fake_cambridge,5,0.748043774
3,0,fake_guadalupe,0,0.8391137624
3,0,fake_guadalupe,1,0.839750756
3,0,fake_guadalupe,2,0.8416247576
3,0,fake_guadalupe,3,0.838271845
3,0,fake_guadalupe,4,0.8422505582
3,0,fake_guadalupe,5,0.8416247576
3,0,fake_melbourne,0,0.8236168566
3,0,fake_melbourne,1,0.7930143703
3,0,fake_melbourne,2,0.809169363
3,0,fake_melbourne,3,0.8236168566
3,0,fake_melbourne,4,0.8313197168
3,0,fake_melbourne,5,0.8269801938
3,0,fake_rochester,0,0.6669638214
3,0,fake_rochester,1,0.717972464
3,0,fake_rochester,2,0.7855615185
3,0,fake_rochester,3,0.7931193758
3,0,fake_rochester,4,0.7792688114
3,0,fake_rochester,5,0.7066220995
3,0,fake_washington,0,0.7621185902
3,0,fake_washington,1,0.8508002082
3,0,fake_washington,2,0.8249786058
3,0,fake_washington,3,0.833020003
3,0,fake_washington,4,0.8164845016
3,0,fake_washington,5,0.8439678423
3,1,fake_algiers,0,0.8462858742
3,1,fake_algiers,1,0.84703871088696
3,1,fake_algiers,2,0.839292372
3,1,fake_algiers,3,0.844978353
3,1,fake_algiers,4,0.8494891378
3,1,fake_algiers,5,0.84684932064768
3,1,fake_hanoi,0,0.84777425114592
3,1,fake_hanoi,1,0.847745502550844
3,1,fake_hanoi,2,0.8448189778
3,1,fake_hanoi,3,0.8486817734
3,1,fake_hanoi,4,0.839322686518008
3,1,fake_hanoi,5,0.84071082988032
3,1,fake_hanoi,6,0.8448678858
3,1,fake_cairo,0,0.84742792621956
3,1,fake_cairo,1,0.843333753937752
3,1,fake_cairo,2,0.766038966104128
3,1,fake_cairo,3,0.741084257788728
3,1,fake_cairo,4,0.844790956801162
3,1,fake_cairo,5,0.74106726759857
3,1,fake_cairo,6,0.847506439589796
3,1,fake_cairo,7,0.8480053247673
3,1,fake_cairo,8,0.841418023623912
3,1,fake_cairo,9,0.847961409232624
3,1,fake_cairo,10,0.847411846097964
3,1,fake_cairo,11,0.84797140923262
3,1,fake_mumbai,0,0.8410454378
3,1,fake_mumbai,1,0.8386729024
3,1,fake_mumbai,2,0.831957534617916
3,1,fake_mumbai,3,0.8269006818
3,1,fake_mumbai,4,0.8409655114
3,1,fake_kolkata,0,0.849576119982576
3,1,fake_kolkata,1,0.844999971861444
3,1,fake_kolkata,2,0.818396419701042
3,1,fake_kolkata,3,0.83877876
3,1,fake_kolkata,4,0.848752141636542
3,1,fake_auckland,0,0.84557332919518
3,1,fake_auckland,1,0.848974673566932
3,1,fake_auckland,2,0.8461713694
3,1,fake_auckland,3,0.845693099323716
3,1,fake_auckland,4,0.8478769171992
3,1,fake_geneva,0,0.838910817080784
3,1,fake_geneva,1,0.825418577641392
3,1,fake_geneva,2,0.753214716593052
3,1,fake_geneva,3,0.763535722809048
3,1,fake_geneva,4,0.8391165776
3,1,fake_montreal,0,0.8252305000599
3,1,fake_montreal,1,0.8300961834
3,1,fake_montreal,2,0.827285504
3,1,fake_montreal,3,0.84632497
3,1,fake_montreal,4,0.837410918246664
3,1,fake_montreal,5,0.8463418964994
3,1,fake_paris,0,0.82959366854154
3,1,fake_paris,1,0.840493766656578
3,1,fake_paris,2,0.83967333
3,1,fake_paris,3,0.843953667
3,1,fake_paris,4,0.841764582971628
3,1,fake_paris,5,0.841973012002964
3,1,fake_sydney,0,0.81035373775062
3,1,fake_sydney,1,0.834455719180608
3,1,fake_sydney,2,0.8418794166
3,1,fake_sydney,3,0.811012306721736
3,1,fake_sydney,4,0.845478001621848
3,1,fake_sydney,5,0.823873938591672
3,1,fake_toronto,0,0.815673471004304
3,1,fake_toronto,1,0.84390775350736
3,1,fake_toronto,2,0.7944635277
3,1,fake_toronto,3,0.840440092
3,1,fake_toronto,4,0.837126949726148
3,1,fake_toronto,5,0.84498465696886
3,1,fake_valencia,0,0.836578635492652
3,1,fake_valencia,1,0.8366153678
3,1,fake_valencia,2,0.818570312878836
3,1,fake_valencia,3,0.8314292382522
3,1,fake_athens,0,0.835976347592568
3,1,fake_athens,1,0.835942909207432
3,1,fake_athens,2,0.845856546930712
3,1,fake_belem,0,0.824011661703636
3,1,fake_belem,1,0.830407264013124
3,1,fake_belem,2,0.83619282752208
3,1,fake_belem,3,0.838562524315068
3,1,fake_bogota,0,0.8292733824
3,1,fake_bogota,1,0.8265596478
3,1,fake_bogota,2,0.8292533872
3,1,fake_bogota,3,0.830386436
3,1,fake_burlington,0,0.818480192616225
3,1,fake_burlington,1,0.8184883657
3,1,fake_burlington,2,0.818480192616225
3,1,fake_burlington,3,0.82241791973856
3,1,fake_essex,0,0.830801354
3,1,fake_essex,1,0.830773077786144
3,1,fake_essex,2,0.8129397076
3,1,fake_essex,3,0.8268086117
3,1,fake_lima,0,0.816655275378852
3,1,fake_lima,1,0.841580724477864
3,1,fake_lima,2,0.8166389346
3,1,fake_london,0,0.841189002205904
3,1,fake_london,1,0.736519946325812
3,1,fake_london,2,0.841188993605818
3,1,fake_manila,0,0.843067844505876
3,1,fake_manila,1,0.837529098483012
3,1,fake_manila,2,0.839933444532924
3,1,fake_ourense,0,0.8322375484
3,1,fake_ourense,1,0.8322275484
3,1,fake_ourense,2,0.814462387
3,1,fake_quito,0,0.8348618791
3,1,fake_quito,1,0.834791788387266
3,1,fake_quito,2,0.829703245618152
3,1,fake_rome,0,0.831941077688784
3,1,fake_rome,1,0.836331956104596
3,1,fake_rome,2,0.831931082688888
3,1,fake_santiago,0,0.843830924243976
3,1,fake_santiago,1,0.8422565352
3,1,fake_santiago,2,0.8431333758
3,1,fake_santiago,3,0.846503395193488
3,1,fake_vigo,0,0.7999712448
3,1,fake_vigo,1,0.836991439494
3,1,fake_vigo,2,0.842690832
3,1,fake_vigo,3,0.829208358635496
3,1,fake_yorktown,0,0.771430645104336
3,1,fake_yorktown,1,0.771368931886992
3,1,fake_yorktown,2,0.644964086823756
3,1,fake_johannesburg,0,0.8338641699
3,1,fake_johannesburg,1,0.8043841591
3,1,fake_johannesburg,2,0.787641476035997
3,1,fake_johannesburg,3,0.8072110938
3,1,fake_johannesburg,4,0.804448602005576
3,1,fake_johannesburg,5,0.791429243228424
3,1,fake_almaden,0,0.83594959842042
3,1,fake_almaden,1,0.814829322025296
3,1,fake_almaden,2,0.8247755896
3,1,fake_almaden,3,0.820819828616205
3,1,fake_almaden,4,0.834915938275892
3,1,fake_boeblingen,0,0.8303642485
3,1,fake_boeblingen,1,0.806872158140895
3,1,fake_boeblingen,2,0.8400236797
3,1,fake_boeblingen,3,0.8259170875
3,1,fake_boeblingen,4,0.825908834529063
3,1,fake_poughkeepsie,0,0.822894921468495
3,1,fake_poughkeepsie,1,0.8173163277
3,1,fake_poughkeepsie,2,0.834368729829264
3,1,fake_poughkeepsie,3,0.822489864519105
3,1,fake_poughkeepsie,4,0.8235456651
3,1,fake_singapore,0,0.791426344457412
3,1,fake_singapore,1,0.8309136792
3,1,fake_singapore,2,0.7948911786
3,1,fake_singapore,3,0.8201230677
3,1,fake_singapore,4,0.794881184
3,1,fake_singapore,5,0.794893218788322
3,1,fake_perth,0,0.83259706072574
3,1,fake_perth,1,0.831209352654576
3,1,fake_perth,2,0.82994460877584
3,1,fake_perth,3,0.832640358874128
3,1,fake_lagos,0,0.668204681426352
3,1,fake_lagos,1,0.7570127449521
3,1,fake_lagos,2,0.8413735621347
3,1,fake_nairobi,0,0.837236018744724
3,1,fake_nairobi,1,0.839917871221464
3,1,fake_nairobi,2,0.837239532855768
3,1,fake_nairobi,3,0.812019961675952
3,1,fake_casablanca,0,0.8391777114
3,1,fake_casablanca,1,0.8419298328
3,1,fake_casablanca,2,0.8421537844
3,1,fake_casablanca,3,0.8298818892
3,1,fake_oslo,0,0.8460579132
3,1,fake_oslo,1,0.84301789
3,1,fake_oslo,2,0.84608482035798
3,1,fake_jakarta,0,0.838032583213116
3,1,fake_jakarta,1,0.81855280772874
3,1,fake_jakarta,2,0.841823009603072
3,1,fake_jakarta,3,0.8337794552556
3,1,fake_brooklyn,0,0.82874212723461
3,1,fake_brooklyn,1,0.84167244
3,1,fake_brooklyn,2,0.8434464982164
3,1,fake_brooklyn,3,0.8347347592
3,1,fake_brooklyn,4,0.843399383250312
3,1,fake_brooklyn,5,0.8401758436
3,1,fake_manhattan,0,0.8451130456
3,1,fake_manhattan,1,0.832843396398928
3,1,fake_manhattan,2,0.842718894085024
3,1,fake_manhattan,3,0.83278668993308
3,1,fake_manhattan,4,0.832849979866464
3,1,fake_manhattan,5,0.832713202730976
3,1,fake_cambridge,0,0.8216995325
3,1,fake_cambridge,1,0.8388262148
3,1,fake_cambridge,2,0.746739589
3,1,fake_cambridge,3,0.8335687074
3,1,fake_cambridge,4,0.748033808
3,1,fake_cambridge,5,0.748043808
3,1,fake_guadalupe,0,0.8391237472
3,1,fake_guadalupe,1,0.839723969984704
3,1,fake_guadalupe,2,0.841631589895152
3,1,fake_guadalupe,3,0.8382550795631
3,1,fake_guadalupe,4,0.8422505634
3,1,fake_guadalupe,5,0.8416347576
3,1,fake_melbourne,0,0.823590384662864
3,1,fake_melbourne,1,0.7930143703
3,1,fake_melbourne,2,0.809187454193624
3,1,fake_melbourne,3,0.8236168566
3,1,fake_melbourne,4,0.831328029997168
3,1,fake_melbourne,5,0.8269901536
3,1,fake_rochester,0,0.6669539273
3,1,fake_rochester,1,0.71798962582446
3,1,fake_rochester,2,0.785533692884517
3,1,fake_rochester,3,0.7931193552
3,1,fake_rochester,4,0.779286587887951
3,1,fake_rochester,5,0.706619181321152
3,1,fake_washington,0,0.762126089384682
3,1,fake_washington,1,0.850790212
3,1,fake_washington,2,0.8249686304
3,1,fake_washington,3,0.833003351399764
3,1,fake_washington,4,0.816476309955252
3,1,fake_washington,5,0.843959339422209
3,2,fake_algiers,0,0.8462758972
3,2,fake_algiers,1,0.847027202043276
3,2,fake_algiers,2,0.839272372
3,2,fake_algiers,3,0.8449883532
3,2,fake_algiers,4,0.8494991376
3,2,fake_algiers,5,0.846830882624144
3,2,fake_hanoi,0,0.847765776772992
3,2,fake_hanoi,1,0.847763979875424
3,2,fake_hanoi,2,0.8448289692
3,2,fake_hanoi,3,0.8486717772
3,2,fake_hanoi,4,0.839334290058968
3,2,fake_hanoi,5,0.84070240694
3,2,fake_hanoi,6,0.844857896
3,2,fake_cairo,0,0.847399469109952
3,2,fake_cairo,1,0.843305345769128
3,2,fake_cairo,2,0.766077270350688
3,2,fake_cairo,3,0.741076847094364
3,2,fake_cairo,4,0.844843164083874
3,2,fake_cairo,5,0.7410697164
3,2,fake_cairo,6,0.847487976395016
3,2,fake_cairo,7,0.848006837183572
3,2,fake_cairo,8,0.841429583011688
3,2,fake_cairo,9,0.847969885016352
3,2,fake_cairo,10,0.847393368248944
3,2,fake_cairo,11,0.847989877216428
3,2,fake_mumbai,0,0.841055428
3,2,fake_mumbai,1,0.8386828672
3,2,fake_mumbai,2,0.83195920350884
3,2,fake_mumbai,3,0.8269106696
3,2,fake_mumbai,4,0.840975516
3,2,fake_kolkata,0,0.84956762759132
3,2,fake_kolkata,1,0.844981517330676
3,2,fake_kolkata,2,0.81837831170128
3,2,fake_kolkata,3,0.838768768
3,2,fake_kolkata,4,0.8487336572
3,2,fake_auckland,0,0.845571780997632
3,2,fake_auckland,1,0.84897316818342
3,2,fake_auckland,2,0.8461813628
3,2,fake_auckland,3,0.845674655861992
3,2,fake_auckland,4,0.8478784386996
3,2,fake_geneva,0,0.838922421540324
3,2,fake_geneva,1,0.82541032002066
3,2,fake_geneva,2,0.753217177296452
3,2,fake_geneva,3,0.76352806720432
3,2,fake_geneva,4,0.8390965828
3,2,fake_montreal,0,0.825228752829948
3,2,fake_montreal,1,0.8301061784
3,2,fake_montreal,2,0.827295488
3,2,fake_montreal,3,0.8463149656
3,2,fake_montreal,4,0.83743927352352
3,2,fake_montreal,5,0.846343420149568
3,2,fake_paris,0,0.82957538367088
3,2,fake_paris,1,0.840486949985452
3,2,fake_paris,2,0.8396733228
3,2,fake_paris,3,0.8439636552
3,2,fake_paris,4,0.841762993885884
3,2,fake_paris,5,0.84198139510185
3,2,fake_sydney,0,0.81035547947376
3,2,fake_sydney,1,0.834447381990376
3,2,fake_sydney,2,0.8418694208
3,2,fake_sydney,3,0.811014183660736
3,2,fake_sydney,4,0.845479536310816
3,2,fake_sydney,5,0.82388218509576
3,2,fake_toronto,0,0.815681627902152
3,2,fake_toronto,1,0.84393618455376
3,2,fake_toronto,2,0.7944535278
3,2,fake_toronto,3,0.840440092
3,2,fake_toronto,4,0.837145337262912
3,2,fake_toronto,5,0.844983107284428
3,2,fake_valencia,0,0.836597001546324
3,2,fake_valencia,1,0.8365853672
3,2,fake_valencia,2,0.818552161839764
3,2,fake_valencia,3,0.831410934826208
3,2,fake_athens,0,0.835947988196288
3,2,fake_athens,1,0.835931281403592
3,2,fake_athens,2,0.84586501326528
3,2,fake_belem,0,0.823973435251956
3,2,fake_belem,1,0.830408943606396
3,2,fake_belem,2,0.83618447776116
3,2,fake_belem,3,0.838544152157668
3,2,fake_bogota,0,0.829273378
3,2,fake_bogota,1,0.8265496576
3,2,fake_bogota,2,0.829253396
3,2,fake_bogota,3,0.8303664364
3,2,fake_burlington,0,0.818506562383774
3,2,fake_burlington,1,0.818486562383776
3,2,fake_burlington,2,0.818486585984012
3,2,fake_burlington,3,0.822444345961216
3,2,fake_essex,0,0.83080304588646
3,2,fake_essex,1,0.83079966191354
3,2,fake_essex,2,0.81293155960311
3,2,fake_essex,3,0.826810343413884
3,2,fake_lima,0,0.816657101289348
3,2,fake_lima,1,0.841562312338968
3,2,fake_lima,2,0.8166489188
3,2,fake_london,0,0.8411805732
3,2,fake_london,1,0.7365125888
3,2,fake_london,2,0.841172178594096
3,2,fake_manila,0,0.843066270852984
3,2,fake_manila,1,0.837527473841508
3,2,fake_manila,2,0.83991504506646
3,2,fake_ourense,0,0.832247528
3,2,fake_ourense,1,0.8322275552
3,2,fake_ourense,2,0.8144523788
3,2,fake_quito,0,0.8348518326
3,2,fake_quito,1,0.834843484081674
3,2,fake_quito,2,0.829764619870824
3,2,fake_rome,0,0.831942758544392
3,2,fake_rome,1,0.836333592852296
3,2,fake_rome,2,0.831942748144288
3,2,fake_santiago,0,0.843839358722028
3,2,fake_santiago,1,0.84223655
3,2,fake_santiago,2,0.8431433692
3,2,fake_santiago,3,0.846501860496744
3,2,fake_vigo,0,0.7999512528
3,2,fake_vigo,1,0.836993069847
3,2,fake_vigo,2,0.842670832
3,2,fake_vigo,3,0.829180066117744
3,2,fake_yorktown,0,0.771412930852168
3,2,fake_yorktown,1,0.77141747774808
3,2,fake_yorktown,2,0.644947829813804
3,2,fake_johannesburg,0,0.833854184
3,2,fake_johannesburg,1,0.804382235941922
3,2,fake_johannesburg,2,0.787635649364742
3,2,fake_johannesburg,3,0.8071991919112
3,2,fake_johannesburg,4,0.804432539194164
3,2,fake_johannesburg,5,0.791465044771302
3,2,fake_almaden,0,0.83597631767958
3,2,fake_almaden,1,0.814845618774704
3,2,fake_almaden,2,0.824793837455896
3,2,fake_almaden,3,0.8208016348
3,2,fake_almaden,4,0.8348876474
3,2,fake_boeblingen,0,0.8303742636
3,2,fake_boeblingen,1,0.806862158140896
3,2,fake_boeblingen,2,0.8400336658
3,2,fake_boeblingen,3,0.8259270874
3,2,fake_boeblingen,4,0.825927075
3,2,fake_poughkeepsie,0,0.8228731952
3,2,fake_poughkeepsie,1,0.8173063414
3,2,fake_poughkeepsie,2,0.8343970516
3,2,fake_poughkeepsie,3,0.8224880684
3,2,fake_poughkeepsie,4,0.8235356494
3,2,fake_singapore,0,0.791432193442792
3,2,fake_singapore,1,0.8309036792
3,2,fake_singapore,2,0.7948811732
3,2,fake_singapore,3,0.820104866669322
3,2,fake_singapore,4,0.7949011624
3,2,fake_singapore,5,0.794909111411624
3,2,fake_perth,0,0.832595386762872
3,2,fake_perth,1,0.831221032527204
3,2,fake_perth,2,0.82994291648784
3,2,fake_perth,3,0.832612038837128
3,2,fake_lagos,0,0.668198005513236
3,2,fake_lagos,1,0.757015164875948
3,2,fake_lagos,2,0.841355160267468
3,2,fake_nairobi,0,0.837214424172036
3,2,fake_nairobi,1,0.839909493810948
3,2,fake_nairobi,2,0.83725113642764
3,2,fake_nairobi,3,0.812028082037976
3,2,fake_casablanca,0,0.8391477252
3,2,fake_casablanca,1,0.8419198328
3,2,fake_casablanca,2,0.8421637896
3,2,fake_casablanca,3,0.8298718984
3,2,fake_oslo,0,0.8460579132
3,2,fake_oslo,1,0.843027872
3,2,fake_oslo,2,0.846066359378988
3,2,fake_jakarta,0,0.838050973806456
3,2,fake_jakarta,1,0.818554616664312
3,2,fake_jakarta,2,0.841831439201424
3,2,fake_jakarta,3,0.83376111352776
3,2,fake_brooklyn,0,0.828698997307104
3,2,fake_brooklyn,1,0.841692416
3,2,fake_brooklyn,2,0.843392773443396
3,2,fake_brooklyn,3,0.8347347256
3,2,fake_brooklyn,4,0.843370964825312
3,2,fake_brooklyn,5,0.8401858488
3,2,fake_manhattan,0,0.84511304
3,2,fake_manhattan,1,0.832861724899464
3,2,fake_manhattan,2,0.842737306942656
3,2,fake_manhattan,3,0.832805025466464
3,2,fake_manhattan,4,0.832841666733384
3,2,fake_manhattan,5,0.832694875665488
3,2,fake_cambridge,0,0.8217177270951
3,2,fake_cambridge,1,0.83882462016232
3,2,fake_cambridge,2,0.74674701339546
3,2,fake_cambridge,3,0.8335487076
3,2,fake_cambridge,4,0.7480462594626
3,2,fake_cambridge,5,0.74805374
3,2,fake_guadalupe,0,0.8391237624
3,2,fake_guadalupe,1,0.839752349592528
3,2,fake_guadalupe,2,0.841623173747576
3,2,fake_guadalupe,3,0.838273462381548
3,2,fake_guadalupe,4,0.842260548
3,2,fake_guadalupe,5,0.8416147576
3,2,fake_melbourne,0,0.823618620131436
3,2,fake_melbourne,1,0.7930044334
3,2,fake_melbourne,2,0.8091593636
3,2,fake_melbourne,3,0.82362683
3,2,fake_melbourne,4,0.8313297168
3,2,fake_melbourne,5,0.8269901536
3,2,fake_rochester,0,0.666970491038214
3,2,fake_rochester,1,0.717972464
3,2,fake_rochester,2,0.7855515482
3,2,fake_rochester,3,0.793107348194172
3,2,fake_rochester,4,0.7792688114
3,2,fake_rochester,5,0.7066120994
3,2,fake_washington,0,0.762100969314096
3,2,fake_washington,1,0.8507902084
3,2,fake_washington,2,0.824988606
3,2,fake_washington,3,0.83302166370006
3,2,fake_washington,4,0.816466336854984
3,2,fake_washington,5,0.84394940242158
3,3,fake_algiers,0,0.6694546032
3,3,fake_algiers,1,0.6737047107
3,3,fake_algiers,2,0.6540250594
3,3,fake_algiers,3,0.6581773628
3,3,fake_algiers,4,0.673385274
3,3,fake_algiers,5,0.4886330972
3,3,fake_hanoi,0,0.6710183672
3,3,fake_hanoi,1,0.48829356275
3,3,fake_hanoi,2,0.6737146574
3,3,fake_hanoi,3,0.67381885895
3,3,fake_hanoi,4,0.6467962834
3,3,fake_hanoi,5,0.6451494534
3,3,fake_hanoi,6,0.6730017671
3,3,fake_cairo,0,0.67067522635
